name,path,emotion,text
04_fear_enthusiasm e_080,04_fear_enthusiasm/04_fear_enthusiasm e_080.wav,enthusiasm,"Ладно, заходите в квартиру, деньги у меня лежат в дальней комнате. Так вы подскажете мне, как пользоваться этим телевизором?"
09_neutral_happiness n_032,09_neutral_happiness/09_neutral_happiness n_032.wav,neutral,"И надеюсь, что вы примете мою работу и будете ей очень довольны."
36_disgust_happiness_d_110,disgust_happiness_36/36_disgust_happiness_d_110.wav,disgust,"Этот ваш друг, он вообще не друг вам, я так понял."
07_fear_neutral n_180,07_fear_neutral/07_fear_neutral n_180.wav,neutral,"Я думаю, что машина сейчас приедет и отвезёт меня, куда нужно."
31_fear_enthusiasm_f_140,fear_enthusiasm_31/31_fear_enthusiasm_f_140.wav,fear,"Назови и дай мне их номера, чтобы в следующий раз мне не пришлось вызывать скорую и все остальное делать."
23_happiness_neutral_h_040,happiness_neutral_23/23_happiness_neutral_h_040.wav,happiness,Потому что это опера.
48_fear_disgust_d_050,fear_disgust_48/48_fear_disgust_d_050.wav,disgust,"А игра актёров, посмотри. Да там вообще, ну негде клейма ставить. Там вообще какие-то понабирали просто студентов первокурсников. Вот это да."
11_anger_disgust a_010,11_disgust_anger/11_anger_disgust a_010.wav,anger,"Здравствуйте, я звоню по объявлению, вы же велосипед продаете, это актуально еще?"
22_fear_anger_f_030,fear_anger_22/22_fear_anger_f_030.wav,fear,"Ой, слушай, надо посмотреть багажник. Что-то у меня такое сомнение, что-то я забыла."
23_happiness_neutral_n_020,happiness_neutral_23/23_happiness_neutral_n_020.wav,neutral,Я не могу по-другому.
06_happiness_enthusiasm h_041,06_happiness_enthusiasm/06_happiness_enthusiasm h_041.wav,happiness,"Я пошла на новое обучение по Инстаграму. И даже уже заплатила за него, хотя оно стоило очень дорого, но родители мне помогли, и теперь я буду суперспециалистом."
10_happiness_anger h_130,10_happiness_anger/10_happiness_anger h_130.wav,happiness,"Ну, я считаю, что очень даже справедливо. Я тоже, между прочим."
10_happiness_anger h_020,10_happiness_anger/10_happiness_anger h_020.wav,happiness,"Ну, доклад, да, но всё-таки я тоже выполнял свою работу весьма неплохо."
14_anger_fear_a_020,anger_fear_14/14_anger_fear_a_020.wav,anger,У меня к вам куча претензий. Почему вы всё перепутали? Вместо томатной пасты вы положили майонез. Вместо грудинки вы положили говядину. Что это такое?
30_fear_happiness_f_020,fear_happiness_30/30_fear_happiness_f_020.wav,fear,Какая новость!
28_disgust_enthusiasm_e_050,disgust_enthusiasm_28/28_disgust_enthusiasm_e_050.wav,enthusiasm,Прям мощно!
30_fear_happiness_h_081,fear_happiness_30/30_fear_happiness_h_081.wav,happiness,"Но у нас же всё есть! У нас для этого всё есть, и мы заработаем деньги! Мы этот проект выдвинем, и вообще потом его можно будет масштабировать. Здесь мы пробуем, мы это внедряем, и потом мы его продумываем."
40_enthusiasm_fear_e_040,enthusiasm_fear_40/40_enthusiasm_fear_e_040.wav,enthusiasm,"Да ладно! Такой мужчина не может такие чувства вызывать, правда."
17_neutral_disgust_n_030,neutral_disgust_17/17_neutral_disgust_n_030.wav,neutral,Вам удобно разговаривать?
11_anger_disgust a_200,11_disgust_anger/11_anger_disgust a_200.wav,anger,"Так какая мне разница кто, какая там попа на нём сидела, мне важно чтобы на нём сидела моя!"
30_fear_happiness_f_040,fear_happiness_30/30_fear_happiness_f_040.wav,fear,"Ну, рассказывайте, чем же она меня порадует."
23_happiness_neutral_n_150,happiness_neutral_23/23_happiness_neutral_n_150.wav,neutral,"Ну я тебя тоже, конечно, обожаю, но сколько можно говорить, что я актриса и хочу играть на сцене."
45_happiness_sadness_s_150,happiness_sadness_45/45_happiness_sadness_s_150.wav,sadness,Ты специально так всё по-другому делаешь!
26_enthusiasm_happiness_e_040,enthusiasm_happiness_26/26_enthusiasm_happiness_e_040.wav,enthusiasm,"Ну, возможно, я никогда просто там не была."
50_enthusiasm_sadness_e_080,enthusiasm_sadness_50/50_enthusiasm_sadness_e_080.wav,enthusiasm,"Подсматривал, да, подсматривал. А записывал что-нибудь?"
31_fear_enthusiasm_e_030,fear_enthusiasm_31/31_fear_enthusiasm_e_030.wav,enthusiasm,"Мам, всё нормально, всё в порядке, ты же знаешь, с кем я была!"
47_enthusiasm_sadness_e_150,enthusiasm_sadness_47/47_enthusiasm_sadness_e_150.wav,enthusiasm,"Вам же он нравится, этот тень?"
20_disgust_enthusiasm_d_100,disgust_enthusiasm_20/20_disgust_enthusiasm_d_100.wav,disgust,"И что, ты его компрометируешь? А он-то известный человек. Что ты делаешь?"
47_enthusiasm_sadness_e_050,enthusiasm_sadness_47/47_enthusiasm_sadness_e_050.wav,enthusiasm,"Да, это наш самый большой телевизор. Вот, посмотрите, какой он большой, красивый. Она всю систему занимает полностью."
46_sadness_disgust_d_010,sadness_disgust_46/46_sadness_disgust_d_010.wav,disgust,"Да как же они следят? Ну, вы сами посудите. Ну, посмотрите, вы чуть не наступили на бумажку."
43_enthusiasm_neutral_e_130,enthusiasm_neutral_43/43_enthusiasm_neutral_e_130.wav,enthusiasm,А вы не делаете в Сын Книжки?
26_enthusiasm_happiness_h_140,enthusiasm_happiness_26/26_enthusiasm_happiness_h_140.wav,happiness,"Но ты подумай, ты бы хотела, чтобы это был всё-таки шалаш или это был пятизвёздочный, а то и 5 плюс отель."
20_disgust_enthusiasm_e_140,disgust_enthusiasm_20/20_disgust_enthusiasm_e_140.wav,enthusiasm,5 миллионов рублей я за такие деньги даже квартиру в Москве не куплю. 5 миллионов долларов может быть я ослышалась или выговорились?
49_sadness_happiness_h_050,sadness_happiness_49/49_sadness_happiness_h_050.wav,happiness,"Слушай, наша заработная плата зависит от чаевых. Как ты стараешься, так тебе и платят. Вот и делай выводы."
08_sadness_anger a_080,08_sadness_anger/08_sadness_anger a_080.wav,anger,Представьте себе центр... Вы в каком городе ищите квартиру?
17_neutral_disgust_d_070,neutral_disgust_17/17_neutral_disgust_d_070.wav,disgust,"Подождите, а тариф, тарифичи, это не тариф для своих, да? Это вот, это что-то другое, да?"
